row_index,Model,Actual,Prob_Blue,Pred_0_50
1279,CatBoost,1,0.7736566726680489,1
2220,CatBoost,1,0.6584157719452406,1
30374,CatBoost,1,0.8861393513217274,1
39267,CatBoost,0,0.23890166781400643,0
78958,CatBoost,1,0.7676465397565371,1
67037,CatBoost,1,0.3078946066932298,0
67014,CatBoost,0,0.19219339473965869,0
6521,CatBoost,1,0.15120589429356412,0
41058,CatBoost,0,0.26230613923084406,0
31784,CatBoost,0,0.4486607680948582,0
37076,CatBoost,0,0.2772909878572194,0
67024,CatBoost,1,0.4455437247545676,0
13357,CatBoost,0,0.4641307381812357,0
81913,CatBoost,1,0.9367884630558652,1
80131,CatBoost,1,0.20493630067030372,0
7224,CatBoost,1,0.3163987532138336,0
4128,CatBoost,0,0.7139026589793199,1
36107,CatBoost,1,0.9925249362896192,1
35298,CatBoost,1,0.42209872253592373,0
44521,CatBoost,0,0.4419060837025829,0
53799,CatBoost,1,0.7224243355450206,1
20203,CatBoost,0,0.624132493426086,1
25896,CatBoost,0,0.8642912118259446,1
28128,CatBoost,0,0.3992822878103514,0
68278,CatBoost,1,0.28694573584879474,0
10453,CatBoost,1,0.9921089228436539,1
56412,CatBoost,1,0.5968485324341138,1
1411,CatBoost,1,0.8593410650044829,1
46924,CatBoost,1,0.4665151437859923,0
34187,CatBoost,1,0.8982021209631585,1
42248,CatBoost,0,0.6034616539567116,1
54276,CatBoost,1,0.8503912462135219,1
17975,CatBoost,0,0.15664578451465466,0
44567,CatBoost,1,0.30074119995185833,0
82176,CatBoost,1,0.7929089339375843,1
42541,CatBoost,0,0.36720048202442673,0
36771,CatBoost,0,0.33340201815783976,0
65493,CatBoost,1,0.4230198589998748,0
90983,CatBoost,1,0.4594227933704953,0
10931,CatBoost,0,0.04255081796824126,0
75144,CatBoost,0,0.03021079464932228,0
32968,CatBoost,0,0.7235709635611338,1
40281,CatBoost,1,0.37771623271736504,0
49559,CatBoost,1,0.9862317858685538,1
32830,CatBoost,0,0.32110809058434053,0
80026,CatBoost,1,0.9334477307279749,1
38901,CatBoost,0,0.5266281580978905,1
70458,CatBoost,1,0.992872291096167,1
27560,CatBoost,0,0.6381818820265304,1
53584,CatBoost,1,0.6767027577514543,1
36980,CatBoost,0,0.3383426751113088,0
55815,CatBoost,1,0.5211219576165331,1
32690,CatBoost,0,0.21815530637845826,0
61923,CatBoost,0,0.32776050358746656,0
71739,CatBoost,0,0.3757750757019803,0
87202,CatBoost,1,0.3975568874600057,0
29296,CatBoost,0,0.21019250556460128,0
25157,CatBoost,0,0.360884768020627,0
29688,CatBoost,0,0.4152412428948585,0
18791,CatBoost,0,0.45920351757687133,0
61194,CatBoost,0,0.539538875379971,1
67661,CatBoost,1,0.2767083302283629,0
31132,CatBoost,0,0.46709706671588896,0
10648,CatBoost,0,0.5592468339760777,1
58971,CatBoost,0,0.36821198507075115,0
46665,CatBoost,0,0.20513815989416256,0
84586,CatBoost,0,0.6903434366552943,1
61562,CatBoost,1,0.8520468644941315,1
54851,CatBoost,0,0.4859877615106749,0
15127,CatBoost,0,0.6302509551618831,1
11372,CatBoost,1,0.7238062219737567,1
47044,CatBoost,1,0.993545708326204,1
33471,CatBoost,1,0.7315189913534552,1
33103,CatBoost,1,0.6622546435926002,1
62112,CatBoost,1,0.8979635942508405,1
82376,CatBoost,1,0.8585522606525665,1
21420,CatBoost,1,0.7875145979923986,1
83509,CatBoost,1,0.5290978761052594,1
60878,CatBoost,0,0.23904446334564458,0
66458,CatBoost,0,0.0398331171245252,0
55072,CatBoost,1,0.3926428441726928,0
32738,CatBoost,1,0.9532275224462134,1
14753,CatBoost,0,0.18876008548197132,0
72089,CatBoost,0,0.6034865312875146,1
54887,CatBoost,1,0.5179930255404767,1
45665,CatBoost,1,0.7283176582592655,1
2380,CatBoost,0,0.12193414145830929,0
788,CatBoost,0,0.07623455160080328,0
65397,CatBoost,0,0.7026100110627258,1
17115,CatBoost,1,0.3167521376925272,0
17877,CatBoost,0,0.17628872635884413,0
75689,CatBoost,0,0.12325482597899454,0
84277,CatBoost,1,0.48312874172270875,0
86391,CatBoost,1,0.6006861482686681,1
67500,CatBoost,1,0.1707038572723873,0
40811,CatBoost,0,0.06631612070210303,0
30771,CatBoost,0,0.3966676985446572,0
70952,CatBoost,1,0.9896257115306082,1
5749,CatBoost,0,0.4197499361904095,0
71950,CatBoost,0,0.7149963828571383,1
66507,CatBoost,1,0.8042405201240953,1
72697,CatBoost,1,0.4485161764816446,0
64284,CatBoost,1,0.8544704816645208,1
5045,CatBoost,1,0.7034573262717307,1
76532,CatBoost,1,0.780021314188087,1
84728,CatBoost,1,0.19501733455918946,0
8408,CatBoost,0,0.1557211662324277,0
88517,CatBoost,0,0.18282278612237107,0
36776,CatBoost,0,0.6905342543169806,1
1078,CatBoost,0,0.1795825411828563,0
87616,CatBoost,0,0.3442669417380119,0
22993,CatBoost,1,0.8584066310584498,1
32092,CatBoost,1,0.9562729070894076,1
17302,CatBoost,1,0.7379768396124445,1
31850,CatBoost,0,0.050996895316949994,0
72759,CatBoost,0,0.32139924761717076,0
27540,CatBoost,0,0.3841390059425354,0
35425,CatBoost,1,0.4081015028626806,0
63309,CatBoost,1,0.730224513886589,1
74265,CatBoost,0,0.37616122466317564,0
30701,CatBoost,1,0.47693408952177246,0
13556,CatBoost,1,0.7930730194791297,1
83099,CatBoost,0,0.2271970763632188,0
42843,CatBoost,1,0.5074821036347844,1
88899,CatBoost,0,0.1471407389781076,0
31352,CatBoost,0,0.3743878201978655,0
108,CatBoost,0,0.6848076939500759,1
55883,CatBoost,1,0.9380160290488574,1
90913,CatBoost,1,0.9729694715790089,1
13522,CatBoost,0,0.11978085486933736,0
72503,CatBoost,1,0.9912895390792539,1
86286,CatBoost,0,0.5762747672834527,1
59890,CatBoost,0,0.7419248661634581,1
33619,CatBoost,0,0.09010806484905873,0
50437,CatBoost,0,0.5225050310446667,1
41555,CatBoost,0,0.19092825564884133,0
61097,CatBoost,0,0.31673461369102823,0
23176,CatBoost,0,0.38706212740755064,0
40950,CatBoost,0,0.09301385854453903,0
56354,CatBoost,1,0.4204761721093392,0
9311,CatBoost,0,0.23288459222745825,0
16764,CatBoost,0,0.5679051984918119,1
90981,CatBoost,1,0.9891923173542543,1
56901,CatBoost,1,0.6004434963458026,1
11218,CatBoost,0,0.7811348027434618,1
29978,CatBoost,0,0.23543215751279628,0
38476,CatBoost,0,0.6187147180975371,1
29339,CatBoost,0,0.04550745972342875,0
25585,CatBoost,0,0.5246212635026564,1
57459,CatBoost,1,0.4792172030571027,0
36446,CatBoost,0,0.07442028169653699,0
27350,CatBoost,0,0.17830153603725032,0
69742,CatBoost,0,0.31926900898311295,0
82847,CatBoost,0,0.2765995048083417,0
7236,CatBoost,1,0.8471202725333955,1
84555,CatBoost,0,0.4437977537871577,0
26299,CatBoost,1,0.8524493254228027,1
81761,CatBoost,0,0.26498770217801393,0
22738,CatBoost,1,0.8306075131609598,1
33891,CatBoost,0,0.7428282127188353,1
4832,CatBoost,0,0.336477049996142,0
17531,CatBoost,1,0.5030391492088211,1
75702,CatBoost,1,0.46380884297465796,0
57293,CatBoost,0,0.161502211355884,0
86394,CatBoost,1,0.4746414097520268,0
69356,CatBoost,1,0.44244252490172115,0
3157,CatBoost,0,0.6170597679134414,1
65903,CatBoost,0,0.09777875370144043,0
13538,CatBoost,0,0.6211809149306147,1
66462,CatBoost,0,0.506493464497264,1
8840,CatBoost,0,0.049886808233906864,0
83016,CatBoost,0,0.4005599500357504,0
58014,CatBoost,0,0.4106776208910865,0
2718,CatBoost,1,0.2669290863167025,0
56664,CatBoost,0,0.37902558930304453,0
61796,CatBoost,0,0.4872814133855124,0
34862,CatBoost,1,0.9509111837177648,1
85801,CatBoost,1,0.70515257562207,1
73353,CatBoost,0,0.4568576952374072,0
85675,CatBoost,1,0.7945230906583807,1
10066,CatBoost,1,0.4468989329507611,0
5528,CatBoost,0,0.6298369107785035,1
61118,CatBoost,1,0.5728855497846989,1
60637,CatBoost,1,0.8570811114032584,1
56202,CatBoost,0,0.49109621036878515,0
12428,CatBoost,0,0.4599116811285243,0
47484,CatBoost,1,0.5999330652355155,1
64880,CatBoost,1,0.471320958661466,0
90952,CatBoost,0,0.15503159214852066,0
49993,CatBoost,0,0.32267484469753194,0
84031,CatBoost,1,0.54622270287256,1
87922,CatBoost,1,0.8420180949211851,1
38531,CatBoost,1,0.405641343112178,0
30569,CatBoost,0,0.19817582289301897,0
82122,CatBoost,0,0.36181542364421815,0
68888,CatBoost,1,0.42266104829297535,0
55764,CatBoost,0,0.0458873239364801,0
60526,CatBoost,0,0.3209388607064715,0
11298,CatBoost,1,0.7045093113649697,1
83175,CatBoost,1,0.6650153152427043,1
39328,CatBoost,0,0.8148284808215502,1
87355,CatBoost,0,0.5369831853451983,1
32784,CatBoost,1,0.7537651046758925,1
72994,CatBoost,1,0.5379145014418275,1
57881,CatBoost,0,0.2892506700982795,0
20565,CatBoost,0,0.15530730081573213,0
69633,CatBoost,1,0.8313350912346499,1
91201,CatBoost,1,0.48046803647493197,0
66891,CatBoost,1,0.6896635277337981,1
38035,CatBoost,0,0.6976153350694322,1
63594,CatBoost,1,0.9898977282293826,1
13815,CatBoost,0,0.18854374063983778,0
66245,CatBoost,1,0.8863632541295049,1
28732,CatBoost,0,0.7191539312844752,1
63902,CatBoost,0,0.24850749152884527,0
12850,CatBoost,0,0.2756240885624997,0
32117,CatBoost,1,0.970518708247221,1
79398,CatBoost,0,0.7163604259288393,1
58726,CatBoost,0,0.14932502892039623,0
29937,CatBoost,1,0.3706196714191586,0
17175,CatBoost,1,0.5477311875930256,1
79327,CatBoost,0,0.11345988395656692,0
23241,CatBoost,1,0.8730588799132112,1
74947,CatBoost,1,0.6360463934605942,1
90093,CatBoost,0,0.4347956298819577,0
84364,CatBoost,1,0.740064135812894,1
66606,CatBoost,0,0.4082293371418061,0
74166,CatBoost,0,0.42444399995386256,0
32066,CatBoost,0,0.3568043364558021,0
89864,CatBoost,1,0.15322710150399985,0
45344,CatBoost,1,0.6939063596304984,1
50542,CatBoost,0,0.26002675583590346,0
77224,CatBoost,0,0.3799485319699162,0
53603,CatBoost,1,0.8701229250904937,1
60230,CatBoost,0,0.8123331047409108,1
84524,CatBoost,1,0.8570015087862932,1
57831,CatBoost,1,0.4149957057626616,0
26069,CatBoost,1,0.9814771273570813,1
11629,CatBoost,1,0.922706826275769,1
52481,CatBoost,1,0.9092559421240859,1
80230,CatBoost,1,0.5374028663830324,1
88350,CatBoost,1,0.6609751659969925,1
3148,CatBoost,0,0.6275951388328013,1
61193,CatBoost,0,0.7836206900795281,1
88785,CatBoost,0,0.19703489684630288,0
34828,CatBoost,0,0.21869043767195387,0
64856,CatBoost,1,0.910563098259552,1
8183,CatBoost,1,0.426186186268448,0
47000,CatBoost,0,0.4497416216884363,0
35515,CatBoost,0,0.22155318446393754,0
40383,CatBoost,1,0.4675588119839656,0
26156,CatBoost,1,0.38367292091574395,0
46463,CatBoost,0,0.5067665680057307,1
88805,CatBoost,1,0.7176888609893034,1
76082,CatBoost,0,0.09369263802625176,0
47308,CatBoost,0,0.07301280365994862,0
44961,CatBoost,0,0.3738418874648401,0
9225,CatBoost,1,0.601335750732742,1
42707,CatBoost,0,0.40827390182153805,0
17199,CatBoost,1,0.7392513338025564,1
88162,CatBoost,1,0.42522620620949336,0
29887,CatBoost,1,0.7185478996074846,1
78773,CatBoost,0,0.4249004249473428,0
82000,CatBoost,1,0.4168385100027608,0
91110,CatBoost,1,0.17910039331335445,0
80766,CatBoost,1,0.7346987221349458,1
84602,CatBoost,0,0.48745346367023396,0
81701,CatBoost,0,0.3155185653713327,0
10017,CatBoost,1,0.5230180602210944,1
19536,CatBoost,1,0.671365186663633,1
81904,CatBoost,1,0.8875358970416078,1
56140,CatBoost,1,0.4964816894445472,0
13793,CatBoost,1,0.8584586682280594,1
29370,CatBoost,0,0.7078563564046468,1
37228,CatBoost,0,0.27319296367758145,0
10151,CatBoost,0,0.22813725885513894,0
12404,CatBoost,1,0.2855358930080766,0
29599,CatBoost,1,0.5187707093098746,1
34403,CatBoost,1,0.5455169081550378,1
5452,CatBoost,0,0.4685901160499782,0
1185,CatBoost,1,0.9774084299734176,1
71234,CatBoost,0,0.6329992552355463,1
86834,CatBoost,1,0.6110657358580677,1
46237,CatBoost,1,0.7280911976639824,1
80044,CatBoost,0,0.19464158353515024,0
4031,CatBoost,1,0.5656913876973264,1
83510,CatBoost,1,0.9872576255888575,1
26335,CatBoost,0,0.6149587192944169,1
11045,CatBoost,0,0.18933012265798718,0
66168,CatBoost,1,0.9908879708126838,1
87006,CatBoost,1,0.5188597584228907,1
66975,CatBoost,0,0.45080847774605204,0
6277,CatBoost,1,0.7939527393923637,1
47095,CatBoost,0,0.0652191064742301,0
81917,CatBoost,1,0.8523938184574151,1
13135,CatBoost,0,0.19662991181948106,0
35982,CatBoost,1,0.4092752279205559,0
14548,CatBoost,0,0.23436332413204247,0
77,CatBoost,0,0.35535921584779984,0
66370,CatBoost,1,0.734956163319063,1
8824,CatBoost,0,0.1177868835874726,0
78074,CatBoost,1,0.9663975154717657,1
20041,CatBoost,0,0.30580742116046017,0
54245,CatBoost,0,0.48615377919031605,0
72551,CatBoost,0,0.46104095972818454,0
28839,CatBoost,1,0.5239353961388863,1
12653,CatBoost,0,0.4315564912496265,0
45152,CatBoost,0,0.6418072242137787,1
75129,CatBoost,0,0.44957807281355194,0
28771,CatBoost,1,0.12529825346363013,0
70203,CatBoost,1,0.9700534597264518,1
77421,CatBoost,0,0.10057352466072508,0
16862,CatBoost,0,0.2633335678597963,0
83486,CatBoost,0,0.24938190805137822,0
67741,CatBoost,0,0.5183811601629117,1
65981,CatBoost,1,0.5594590615485879,1
12155,CatBoost,1,0.5876109824998454,1
14859,CatBoost,0,0.23713637928821843,0
67338,CatBoost,1,0.8283747477768345,1
30918,CatBoost,0,0.4035611205975592,0
79103,CatBoost,0,0.7581017905419312,1
9255,CatBoost,0,0.31244182003047694,0
23453,CatBoost,1,0.5472460099456427,1
3060,CatBoost,0,0.20611792081509403,0
14462,CatBoost,0,0.7366976543250493,1
1869,CatBoost,1,0.7188073186713891,1
45509,CatBoost,0,0.04033983648176038,0
82694,CatBoost,1,0.4323043238566908,0
26127,CatBoost,1,0.7068141451201679,1
58482,CatBoost,1,0.6264540859610317,1
91161,CatBoost,0,0.40389508023702264,0
20237,CatBoost,0,0.5592295027954054,1
20064,CatBoost,1,0.5086170497085623,1
57530,CatBoost,1,0.3667992899175142,0
77851,CatBoost,0,0.11306963757665421,0
40144,CatBoost,1,0.42662535608026264,0
54481,CatBoost,1,0.3909487975857353,0
69178,CatBoost,0,0.01676994007495414,0
83563,CatBoost,0,0.03173215616059659,0
82091,CatBoost,1,0.8615608855564615,1
73023,CatBoost,1,0.4355308365322857,0
73844,CatBoost,0,0.11837774100545438,0
59981,CatBoost,0,0.350683085529509,0
83255,CatBoost,1,0.42159007438308277,0
16866,CatBoost,0,0.35013321248042273,0
74037,CatBoost,1,0.7966067221624246,1
37783,CatBoost,1,0.3511892173369734,0
76468,CatBoost,1,0.8657128586081562,1
81971,CatBoost,0,0.5520650329231857,1
77258,CatBoost,1,0.6570978766467442,1
56421,CatBoost,1,0.7694866460736183,1
13027,CatBoost,0,0.24073002124732715,0
87107,CatBoost,1,0.8099466492696537,1
73226,CatBoost,1,0.7765093035067566,1
42730,CatBoost,0,0.20752026712906485,0
50892,CatBoost,1,0.3538338640904743,0
64273,CatBoost,0,0.3192404031631172,0
28242,CatBoost,1,0.352092892633794,0
40609,CatBoost,0,0.5496046700406171,1
51658,CatBoost,1,0.515652485259719,1
75846,CatBoost,1,0.40362349234416,0
61756,CatBoost,0,0.09408745685016257,0
23409,CatBoost,1,0.9862440035750808,1
12922,CatBoost,0,0.6148089175175404,1
88801,CatBoost,0,0.7016774463378985,1
3033,CatBoost,0,0.0334071441084263,0
4120,CatBoost,0,0.626420987396407,1
79728,CatBoost,0,0.09585273007604148,0
48814,CatBoost,0,0.5560490226343191,1
68415,CatBoost,0,0.18102900766438357,0
49361,CatBoost,0,0.12635745426440048,0
88189,CatBoost,0,0.1507384841118378,0
61745,CatBoost,0,0.34496705795914345,0
86451,CatBoost,1,0.5811540043990945,1
22360,CatBoost,1,0.7153400982336449,1
14026,CatBoost,0,0.33144962997314587,0
89658,CatBoost,0,0.061344783822210217,0
38686,CatBoost,1,0.9669140415577353,1
45756,CatBoost,1,0.8951433718636786,1
32282,CatBoost,1,0.46740711230457105,0
41110,CatBoost,1,0.3956752745072159,0
80533,CatBoost,0,0.3205645721527866,0
56029,CatBoost,0,0.44671152902773903,0
37516,CatBoost,1,0.8341271618326229,1
49135,CatBoost,0,0.2724248341420659,0
57686,CatBoost,0,0.32975411015756784,0
15908,CatBoost,1,0.4609236290609627,0
50897,CatBoost,0,0.4622652170368524,0
88845,CatBoost,0,0.48348978343101306,0
8914,CatBoost,1,0.792465066128256,1
58808,CatBoost,1,0.4481745490833753,0
14575,CatBoost,1,0.6933180527400847,1
60353,CatBoost,1,0.6859428433357638,1
49974,CatBoost,0,0.269864490396756,0
68085,CatBoost,0,0.2922848583573968,0
64840,CatBoost,1,0.611599584757017,1
37706,CatBoost,0,0.017927460742674987,0
71134,CatBoost,0,0.6712898348849333,1
68497,CatBoost,1,0.5394868447321745,1
51940,CatBoost,1,0.3704697278418818,0
24097,CatBoost,0,0.44030653343547577,0
52081,CatBoost,1,0.5979517823463841,1
82453,CatBoost,1,0.7635087843991639,1
69208,CatBoost,1,0.5350533532426437,1
84164,CatBoost,1,0.9876065882740837,1
23629,CatBoost,1,0.7781093646678988,1
90826,CatBoost,0,0.016154424398908747,0
40596,CatBoost,1,0.567489500556119,1
39986,CatBoost,1,0.615093704084228,1
6597,CatBoost,1,0.7513593865895464,1
39792,CatBoost,0,0.47297120741213816,0
66442,CatBoost,1,0.6812658959578036,1
50296,CatBoost,1,0.3943655745181439,0
71372,CatBoost,0,0.36797107791455336,0
76657,CatBoost,0,0.5446691991765522,1
67545,CatBoost,1,0.8810917720180368,1
77212,CatBoost,1,0.6491545753015451,1
32036,CatBoost,0,0.18588881367552698,0
81316,CatBoost,1,0.4003903655286719,0
14552,CatBoost,1,0.46989491906605746,0
87157,CatBoost,0,0.20423969082221274,0
44225,CatBoost,1,0.748779436114198,1
89366,CatBoost,0,0.6077711356680758,1
33796,CatBoost,1,0.5078461009522184,1
58599,CatBoost,0,0.3090933242913166,0
74336,CatBoost,0,0.1024862458198261,0
51821,CatBoost,1,0.8866156356455464,1
77368,CatBoost,0,0.37894931819113464,0
10497,CatBoost,0,0.04787702883861471,0
89583,CatBoost,1,0.6053765986721554,1
26950,CatBoost,1,0.8031937829393142,1
34257,CatBoost,1,0.576777081745403,1
55951,CatBoost,0,0.33975316896131924,0
85117,CatBoost,1,0.3668113198164621,0
18471,CatBoost,0,0.5077400128263768,1
841,CatBoost,1,0.9009223250165092,1
52572,CatBoost,1,0.6313263626542965,1
79439,CatBoost,1,0.6159706707434099,1
8025,CatBoost,1,0.7411330476653261,1
37154,CatBoost,1,0.9903370484218613,1
33363,CatBoost,1,0.49714579181325924,0
50336,CatBoost,1,0.7342633633844379,1
47187,CatBoost,0,0.015320180113031562,0
10643,CatBoost,0,0.059377434722165674,0
77669,CatBoost,0,0.37380639682065725,0
44561,CatBoost,1,0.6180383155461454,1
26469,CatBoost,0,0.7427131143503748,1
28230,CatBoost,0,0.7569888763189208,1
2343,CatBoost,1,0.9426030254374393,1
29677,CatBoost,1,0.8608904608450209,1
83293,CatBoost,0,0.19571526297158234,0
8292,CatBoost,1,0.5092243714428447,1
10552,CatBoost,1,0.4134171937307984,0
67186,CatBoost,0,0.32965419059928075,0
86602,CatBoost,0,0.21700723122355597,0
67141,CatBoost,1,0.5121778984458915,1
25030,CatBoost,0,0.8231434761840256,1
71446,CatBoost,1,0.3650490204698502,0
43283,CatBoost,1,0.5955203187959931,1
21514,CatBoost,0,0.3672953421994306,0
63593,CatBoost,1,0.8546028705432788,1
65584,CatBoost,0,0.008978200297713287,0
72261,CatBoost,0,0.6594583526714853,1
21647,CatBoost,0,0.47934514404892536,0
71805,CatBoost,0,0.20751251331686166,0
51956,CatBoost,0,0.047741074839196,0
18028,CatBoost,1,0.34404225864573007,0
65523,CatBoost,1,0.7186281574941756,1
51883,CatBoost,1,0.9606429798202166,1
18759,CatBoost,0,0.6456663958095694,1
8451,CatBoost,0,0.7826712975258509,1
41863,CatBoost,0,0.28681960972013965,0
44980,CatBoost,1,0.5744872887577273,1
37186,CatBoost,1,0.5057720852161889,1
51960,CatBoost,0,0.0978088540684285,0
80510,CatBoost,0,0.20974155962169655,0
56054,CatBoost,1,0.351004331780022,0
35402,CatBoost,1,0.7591818993674563,1
41479,CatBoost,0,0.6323719070404333,1
20881,CatBoost,0,0.04900125214629176,0
4422,CatBoost,1,0.6714390165792622,1
7544,CatBoost,0,0.21977020302691877,0
21629,CatBoost,0,0.07224446829174647,0
78960,CatBoost,0,0.7474610652256172,1
68859,CatBoost,0,0.7377179756748146,1
53399,CatBoost,0,0.7528752149936094,1
21670,CatBoost,1,0.3335733813607724,0
4889,CatBoost,1,0.4394543135418847,0
86392,CatBoost,1,0.812244675500884,1
70006,CatBoost,0,0.5220369307847536,1
21025,CatBoost,1,0.1769210799434173,0
80380,CatBoost,1,0.8288149388166652,1
59274,CatBoost,0,0.5519264221158459,1
66456,CatBoost,1,0.5395490393347683,1
27988,CatBoost,1,0.38920342687087683,0
35577,CatBoost,1,0.8259371337922511,1
79706,CatBoost,0,0.21254313755625487,0
18488,CatBoost,0,0.27707172420053966,0
546,CatBoost,1,0.8801248998674666,1
42075,CatBoost,0,0.404416324491561,0
23607,CatBoost,0,0.4254247899677316,0
80182,CatBoost,0,0.8368497186432816,1
10160,CatBoost,1,0.4255066343499202,0
9479,CatBoost,0,0.3011874054269349,0
42868,CatBoost,1,0.9670360525478183,1
62139,CatBoost,1,0.43960982920665437,0
75493,CatBoost,1,0.3760828700656374,0
42325,CatBoost,0,0.6587528084922148,1
2475,CatBoost,1,0.4146507648195157,0
72617,CatBoost,1,0.5698559345263264,1
30974,CatBoost,1,0.6115682210405547,1
2833,CatBoost,1,0.994069631070285,1
63631,CatBoost,0,0.5821045782012932,1
72005,CatBoost,1,0.528784494041276,1
28959,CatBoost,1,0.8556867566043809,1
69583,CatBoost,1,0.9661820630377095,1
24597,CatBoost,0,0.39448857411207583,0
41787,CatBoost,0,0.5542640387886797,1
40247,CatBoost,1,0.3467929197515408,0
28709,CatBoost,0,0.056384526485125715,0
88958,CatBoost,1,0.4908309146770245,0
33449,CatBoost,0,0.5270445464670427,1
57669,CatBoost,1,0.9831321040258655,1
35315,CatBoost,0,0.4387093240185286,0
75281,CatBoost,0,0.21143909416051165,0
22801,CatBoost,0,0.6115615130713085,1
35640,CatBoost,1,0.7948151918459532,1
40930,CatBoost,1,0.18097069027300894,0
46320,CatBoost,0,0.6140430990807518,1
53159,CatBoost,0,0.4399552814879428,0
54839,CatBoost,0,0.3906254606509159,0
47049,CatBoost,1,0.9810917627372472,1
16253,CatBoost,1,0.18451835081936752,0
88369,CatBoost,1,0.5335688335441979,1
72773,CatBoost,1,0.586632385994549,1
2460,CatBoost,1,0.661551356416061,1
89360,CatBoost,0,0.0965278495827425,0
15071,CatBoost,0,0.3391453406915534,0
54977,CatBoost,0,0.504344742329194,1
89335,CatBoost,0,0.1931534714835537,0
37571,CatBoost,1,0.7728667510734905,1
87165,CatBoost,1,0.7160685422983385,1
45967,CatBoost,1,0.256596049697466,0
53059,CatBoost,1,0.5284352962665155,1
71039,CatBoost,0,0.2026294116821073,0
34462,CatBoost,1,0.6935247039959893,1
39924,CatBoost,1,0.4404743223901276,0
14041,CatBoost,1,0.5964690174540637,1
52939,CatBoost,1,0.8852743366653503,1
12325,CatBoost,0,0.5510933164060084,1
65271,CatBoost,1,0.7741922868680658,1
37101,CatBoost,1,0.7258868299581108,1
61754,CatBoost,0,0.4985300917243787,0
75586,CatBoost,0,0.11929307359375967,0
63666,CatBoost,0,0.5588163076047906,1
29260,CatBoost,0,0.5236743793515234,1
44581,CatBoost,1,0.19592900046067147,0
87504,CatBoost,1,0.7691053038632552,1
19535,CatBoost,1,0.9878791531104492,1
33366,CatBoost,0,0.08306581341728242,0
42281,CatBoost,0,0.3188224305462287,0
37070,CatBoost,0,0.35453476571577935,0
65606,CatBoost,1,0.8094639326996895,1
33053,CatBoost,1,0.5091265713310574,1
70301,CatBoost,1,0.5263803462298191,1
73180,CatBoost,0,0.26788973909348085,0
49826,CatBoost,1,0.7597248894190948,1
43518,CatBoost,1,0.40175405237141953,0
7899,CatBoost,1,0.942550948469089,1
22208,CatBoost,0,0.38985334840153013,0
47930,CatBoost,1,0.49417185729215984,0
17851,CatBoost,1,0.7950667285449832,1
65724,CatBoost,0,0.3477625596914647,0
81214,CatBoost,0,0.33616087619326723,0
65455,CatBoost,0,0.4577196153364682,0
28305,CatBoost,0,0.20023228082036804,0
30799,CatBoost,1,0.6746435838165807,1
71744,CatBoost,1,0.882240459456839,1
2659,CatBoost,1,0.5434428453212778,1
77340,CatBoost,0,0.04882794091137335,0
50627,CatBoost,1,0.3213884899545709,0
8652,CatBoost,0,0.4682240420476906,0
85849,CatBoost,1,0.5160283572245029,1
40176,CatBoost,1,0.26103885692070394,0
57229,CatBoost,0,0.38520758290342133,0
40548,CatBoost,1,0.47886363156583994,0
77206,CatBoost,1,0.20506363084159246,0
77673,CatBoost,1,0.7608667489253953,1
52779,CatBoost,1,0.991093962706901,1
17467,CatBoost,0,0.10721927733164303,0
82472,CatBoost,0,0.37248216176003957,0
81684,CatBoost,0,0.4877498898190107,0
83587,CatBoost,0,0.43939813883293916,0
82367,CatBoost,0,0.037138238689483426,0
79014,CatBoost,1,0.5630826170672718,1
82933,CatBoost,0,0.19977276605590255,0
14967,CatBoost,1,0.6308772883094499,1
89327,CatBoost,1,0.696619152680649,1
46715,CatBoost,1,0.7110886176098643,1
44365,CatBoost,1,0.7087268634734487,1
52622,CatBoost,0,0.08196644757728501,0
84119,CatBoost,1,0.5643354593479146,1
75229,CatBoost,0,0.4004722998480395,0
80776,CatBoost,1,0.7706667289279078,1
35324,CatBoost,0,0.02165549573028248,0
1089,CatBoost,1,0.6476136822245931,1
78973,CatBoost,1,0.4406738231324155,0
11783,CatBoost,0,0.2655194409788142,0
7313,CatBoost,0,0.4174854986334211,0
70327,CatBoost,1,0.782724698659413,1
62745,CatBoost,1,0.5698629135473174,1
13603,CatBoost,1,0.4781262634556185,0
25123,CatBoost,0,0.6107792593095274,1
26976,CatBoost,1,0.28693311976076447,0
63720,CatBoost,1,0.3278266755862777,0
43914,CatBoost,0,0.8007258053434381,1
52964,CatBoost,1,0.7144449796159956,1
31691,CatBoost,0,0.06292952065757942,0
8630,CatBoost,0,0.5106918020003062,1
9988,CatBoost,1,0.5784255335504139,1
27924,CatBoost,1,0.8602907588847597,1
46128,CatBoost,1,0.843425866308194,1
44767,CatBoost,0,0.29678934233504695,0
45820,CatBoost,1,0.47083713233040225,0
58619,CatBoost,1,0.5774253643326276,1
29388,CatBoost,0,0.31609716817771716,0
75294,CatBoost,0,0.5514309027529037,1
1774,CatBoost,0,0.1618531033860378,0
31431,CatBoost,1,0.8498345355240261,1
15349,CatBoost,0,0.29366731826687476,0
10392,CatBoost,0,0.3001327149755792,0
15413,CatBoost,1,0.7332975017468963,1
86086,CatBoost,1,0.800062469268696,1
62285,CatBoost,1,0.6105099404371611,1
40127,CatBoost,0,0.22204912931324916,0
43038,CatBoost,1,0.6685375319989083,1
2088,CatBoost,1,0.6303619801364061,1
