feature,importance,feature_group,rank
SummonerSpell1_P10_12,0.0,setup_runes_spells,891
SummonerSpell1_P3_13,0.0,setup_runes_spells,892
PrimaryKeyStone_P4_8230,0.0,setup_runes_spells,893
PrimaryKeyStone_P3_8465,0.0,setup_runes_spells,894
SummonerSpell1_P6_7,0.0,setup_runes_spells,895
SummonerSpell2_P2_7,0.0,setup_runes_spells,896
SummonerSpell2_P3_1,0.0,setup_runes_spells,897
SummonerSpell2_P3_11,0.0,setup_runes_spells,898
SummonerSpell1_P2_1,0.0,setup_runes_spells,899
SummonerSpell1_P2_12,0.0,setup_runes_spells,900
SummonerSpell1_P2_13,0.0,setup_runes_spells,901
SummonerSpell1_P2_21,0.0,setup_runes_spells,902
SummonerSpell1_P2_3,0.0,setup_runes_spells,903
SummonerSpell1_P2_7,0.0,setup_runes_spells,904
SummonerSpell2_P4_32,0.0,setup_runes_spells,905
PrimaryKeyStone_P1_8351,0.0,setup_runes_spells,906
PrimaryKeyStone_P1_8360,0.0,setup_runes_spells,907
SummonerSpell2_P4_13,0.0,setup_runes_spells,908
SummonerSpell2_P5_1,0.0,setup_runes_spells,909
SummonerSpell2_P5_11,0.0,setup_runes_spells,910
SummonerSpell2_P2_3,0.0,setup_runes_spells,911
BlueChamp_85,0.0,champion_composition,912
RedChamp_33,0.0,champion_composition,913
PrimaryKeyStone_P7_8351,0.0,setup_runes_spells,914
PrimaryKeyStone_P7_8360,0.0,setup_runes_spells,915
SummonerSpell1_P1_21,0.0,setup_runes_spells,916
SummonerSpell1_P1_13,0.0,setup_runes_spells,917
SummonerSpell1_P1_11,0.0,setup_runes_spells,918
SummonerSpell1_P1_7,0.0,setup_runes_spells,919
SummonerSpell1_P1_1,0.0,setup_runes_spells,920
PrimaryKeyStone_P9_8465,0.0,setup_runes_spells,921
PrimaryKeyStone_P9_8439,0.0,setup_runes_spells,922
Lane_P7_SUPPORT,0.0,lane_position,923
Lane_P7_TOP,0.0,lane_position,924
BlueChamp_888,0.0,champion_composition,925
SummonerSpell2_P5_13,0.0,setup_runes_spells,926
SummonerSpell2_P2_2202,0.0,setup_runes_spells,927
SummonerSpell2_P5_21,0.0,setup_runes_spells,928
Lane_P6_BOTTOM,0.0,lane_position,929
Lane_P6_SUPPORT,0.0,lane_position,930
Lane_P7_BOTTOM,0.0,lane_position,931
SummonerSpell2_P6_7,0.0,setup_runes_spells,932
SummonerSpell2_P7_21,0.0,setup_runes_spells,933
SummonerSpell2_P7_1,0.0,setup_runes_spells,934
SummonerSpell2_P7_13,0.0,setup_runes_spells,935
SummonerSpell2_P8_1,0.0,setup_runes_spells,936
SummonerSpell2_P8_13,0.0,setup_runes_spells,937
Lane_P3_SUPPORT,0.0,lane_position,938
SummonerSpell2_P7_7,0.0,setup_runes_spells,939
PrimaryKeyStone_P6_8360,0.0,setup_runes_spells,940
SummonerSpell2_P7_3,0.0,setup_runes_spells,941
Lane_P2_SUPPORT,0.0,lane_position,942
SummonerSpell2_P6_13,0.0,setup_runes_spells,943
SummonerSpell2_P6_11,0.0,setup_runes_spells,944
SummonerSpell2_P6_1,0.0,setup_runes_spells,945
TurretDmgDealt_P4,0.0,player_level_stats,946
TurretDmgDealt_P3,0.0,player_level_stats,947
TurretDmgDealt_P2,0.0,player_level_stats,948
TurretDmgDealt_P10,0.0,player_level_stats,949
TurretDmgDealt_P1,0.0,player_level_stats,950
Diff_BaronKills,0.0,aggregate_difference,951
RedChamp_113,0.0,champion_composition,952
TurretDmgDealt_P7,0.0,player_level_stats,953
RedBaronKills,0.0,objective_counts,954
BlueBaronKills,0.0,objective_counts,955
TurretDmgDealt_P9,0.0,player_level_stats,956
TurretDmgDealt_P6,0.0,player_level_stats,957
TurretDmgDealt_P5,0.0,player_level_stats,958
SummonerSpell2_P9_13,0.0,setup_runes_spells,959
